#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520520706369843550,0.5063110918,-0.0449789312,1.2918549195,0.9998502844,-0.0106938861,-0.0026933178,-0.0133340030
1520520706378177550,0.5063172790,-0.0460423220,1.2918405177,0.9998511765,-0.0104649061,-0.0027003641,-0.0134468787
1520520706386510550,0.5063772803,-0.0473089406,1.2919368445,0.9998511585,-0.0107438130,-0.0021924387,-0.0133200779
1520520706394843550,0.5064862702,-0.0484421920,1.2919595476,0.9998559173,-0.0101898646,-0.0021027022,-0.0134123020
1520520706403177550,0.5065864949,-0.0495830634,1.2919661687,0.9998579998,-0.0099455252,-0.0018912582,-0.0134718188
1520520706411510550,0.5067827883,-0.0507299411,1.2920842848,0.9998586724,-0.0099911585,-0.0018833789,-0.0133889863
1520520706419844550,0.5070153944,-0.0518834273,1.2921163899,0.9998601606,-0.0099320616,-0.0018699005,-0.0133235456
1520520706428177550,0.5072696900,-0.0529932745,1.2921023435,0.9998599421,-0.0097319183,-0.0021934837,-0.0134378077
1520520706436510550,0.5075268991,-0.0541383502,1.2921497439,0.9998695618,-0.0094148248,-0.0014794512,-0.0130396182
1520520706444844550,0.5078231057,-0.0552378170,1.2921374115,0.9998726385,-0.0090197969,-0.0011942245,-0.0131119724
1520520706453177550,0.5082016311,-0.0564376114,1.2922015972,0.9998721209,-0.0094040995,-0.0010921537,-0.0128884463
1520520706461510550,0.5085741681,-0.0575245282,1.2921887073,0.9998745814,-0.0091622990,-0.0007567244,-0.0128957777
1520520706469844550,0.5090045749,-0.0586786943,1.2921761627,0.9998805307,-0.0089809050,-0.0001491468,-0.0125795641
1520520706478177550,0.5094507389,-0.0597979077,1.2921075161,0.9998828837,-0.0087010400,0.0000083647,-0.0125901051
1520520706486510550,0.5098406515,-0.0608683624,1.2919837685,0.9998862429,-0.0083078471,0.0004136489,-0.0125821248
1520520706494843550,0.5104417563,-0.0620487348,1.2919641008,0.9998877427,-0.0083145130,0.0009334651,-0.0124297821
1520520706503177550,0.5110487252,-0.0631682357,1.2919543384,0.9998940289,-0.0079382273,0.0015442395,-0.0121049892
1520520706511510550,0.5117337155,-0.0643810549,1.2919508802,0.9998947975,-0.0081315855,0.0017803980,-0.0118786148
1520520706519843550,0.5123907226,-0.0654602924,1.2918604282,0.9998985063,-0.0077619787,0.0021847176,-0.0117454596
1520520706528177550,0.5130959980,-0.0664718846,1.2916222626,0.9999056855,-0.0072370484,0.0024469822,-0.0114130456
1520520706536510550,0.5138959863,-0.0676006957,1.2914865042,0.9999092685,-0.0069166963,0.0025281935,-0.0112792870
1520520706544844550,0.5146972453,-0.0687045010,1.2913804194,0.9999145306,-0.0066818817,0.0029552261,-0.0108420714
1520520706553177550,0.5155088184,-0.0698340269,1.2912066135,0.9999153460,-0.0069061835,0.0033816737,-0.0104961774
1520520706561510550,0.5164686914,-0.0710192697,1.2911450926,0.9999175776,-0.0068129916,0.0035581678,-0.0102839987
1520520706569844550,0.5174290676,-0.0720763845,1.2909872724,0.9999263885,-0.0061990005,0.0043330897,-0.0094875832
1520520706578177550,0.5184680205,-0.0731502570,1.2908004815,0.9999292666,-0.0058197703,0.0044589412,-0.0093653603
1520520706586510550,0.5195723639,-0.0742540648,1.2906355826,0.9999311719,-0.0059980789,0.0043210153,-0.0091106156
1520520706594844550,0.5206517043,-0.0753024994,1.2904589244,0.9999352435,-0.0057640673,0.0050139577,-0.0084347236
1520520706603177550,0.5218233805,-0.0762475576,1.2902610134,0.9999361409,-0.0056770717,0.0051685214,-0.0082928466
1520520706611510550,0.5231070112,-0.0773434005,1.2900889989,0.9999416243,-0.0053486802,0.0055854708,-0.0075459959
1520520706619843550,0.5243914842,-0.0784214848,1.2899979750,0.9999424680,-0.0058750655,0.0058523209,-0.0068040148
1520520706628177550,0.5257208513,-0.0793867796,1.2898308318,0.9999442254,-0.0057351242,0.0061371999,-0.0064022832
1520520706636510550,0.5271315553,-0.0804995158,1.2896314517,0.9999488351,-0.0059058135,0.0061523321,-0.0054403530
1520520706644843550,0.5285949264,-0.0815250787,1.2895346263,0.9999497553,-0.0062590859,0.0061575278,-0.0048368897
1520520706653177550,0.5300109932,-0.0824027509,1.2892401724,0.9999508649,-0.0061271250,0.0065912657,-0.0041570902
1520520706661510550,0.5316371038,-0.0834865944,1.2891087323,0.9999519463,-0.0065218578,0.0065696847,-0.0032264044
1520520706669844550,0.5332223936,-0.0844185434,1.2889206953,0.9999518691,-0.0064952851,0.0068485111,-0.0026774404
1520520706678177550,0.5348462260,-0.0853364250,1.2887219380,0.9999497157,-0.0066677585,0.0072195450,-0.0019963021
1520520706686510550,0.5365602727,-0.0863216569,1.2885924107,0.9999463698,-0.0068862357,0.0076648923,-0.0010424570
1520520706694844550,0.5382643885,-0.0871916813,1.2883319464,0.9999454268,-0.0065785961,0.0081084679,-0.0003438295
1520520706703177550,0.5399854773,-0.0881221165,1.2880869104,0.9999397023,-0.0068950580,0.0085406466,0.0003276652
1520520706711510550,0.5416782714,-0.0888831342,1.2877865785,0.9999339803,-0.0062606637,0.0095810222,0.0010213082
1520520706719844550,0.5435940623,-0.0899200697,1.2876280483,0.9999315181,-0.0063601954,0.0097334672,0.0013291860
1520520706728177550,0.5453900888,-0.0907779507,1.2873032628,0.9999271465,-0.0060125758,0.0102772914,0.0019818772
1520520706736510550,0.5473119249,-0.0917470353,1.2870750793,0.9999227215,-0.0058763459,0.0107413978,0.0021545319
1520520706744843550,0.5491958226,-0.0926520671,1.2867900241,0.9999139909,-0.0054590360,0.0115734735,0.0028748085
1520520706753177550,0.5511452683,-0.0936412062,1.2865517395,0.9999119757,-0.0049958513,0.0119489512,0.0028818190
1520520706761510550,0.5531198291,-0.0946095467,1.2862858230,0.9999043726,-0.0046632061,0.0125962866,0.0032914680
1520520706769843550,0.5552031478,-0.0956110784,1.2860566641,0.9999002916,-0.0044990084,0.0128588428,0.0037169934
1520520706778177550,0.5572543835,-0.0965682302,1.2857736821,0.9998928437,-0.0040484601,0.0134799951,0.0040250126
1520520706786510550,0.5592649397,-0.0975306025,1.2854438223,0.9998818217,-0.0038339950,0.0141542092,0.0046153551
1520520706794844550,0.5614601474,-0.0986105616,1.2852209721,0.9998803544,-0.0034162131,0.0142890433,0.0048404115
1520520706803177550,0.5636880514,-0.0997253861,1.2850430688,0.9998752803,-0.0033822944,0.0145252691,0.0051962040
1520520706811510550,0.5658227087,-0.1007284080,1.2847233320,0.9998641876,-0.0031401891,0.0152014484,0.0055372832
1520520706819844550,0.5681180569,-0.1017786735,1.2844694415,0.9998652806,-0.0024924784,0.0152394397,0.0055648680
1520520706828177550,0.5704624838,-0.1029719934,1.2842793325,0.9998558907,-0.0024781426,0.0156601708,0.0060675929
1520520706836510550,0.5727889014,-0.1040994942,1.2840339937,0.9998466381,-0.0023064305,0.0159832203,0.0067762320
1520520706844844550,0.5752400443,-0.1052757345,1.2838280534,0.9998455814,-0.0022037908,0.0159881082,0.0069524826
1520520706853177550,0.5776578511,-0.1062565887,1.2834571588,0.9998513320,-0.0015156200,0.0157060601,0.0069524414
1520520706861510550,0.5801411402,-0.1075933143,1.2833195942,0.9998352851,-0.0021281966,0.0161632966,0.0079762937
1520520706869843550,0.5827624615,-0.1089407103,1.2831815121,0.9998394418,-0.0023429690,0.0157737751,0.0081724616
1520520706878177550,0.5853182619,-0.1101957319,1.2829387323,0.9998358882,-0.0023988250,0.0158038525,0.0085252864
1520520706886510550,0.5879566448,-0.1115529369,1.2827187422,0.9998197210,-0.0024161593,0.0162844692,0.0094606372
1520520706894843550,0.5905633963,-0.1126554965,1.2824400629,0.9998140112,-0.0019964902,0.0164584600,0.0098527172
1520520706903177550,0.5933246101,-0.1140675087,1.2823102349,0.9998121808,-0.0021015994,0.0164912851,0.0099611205
1520520706911510550,0.5959617901,-0.1152742063,1.2819821462,0.9997978722,-0.0018812842,0.0170552304,0.0104782977
1520520706919844550,0.5987714668,-0.1165380382,1.2817485603,0.9998102771,-0.0014738703,0.0165622727,0.0101453750
1520520706928177550,0.6015770007,-0.1179753001,1.2815454534,0.9997907495,-0.0019941572,0.0171657972,0.0109460437
1520520706936510550,0.6044046534,-0.1193081300,1.2812623689,0.9997821154,-0.0014078696,0.0175637663,0.0111916819
1520520706944844550,0.6072350975,-0.1203408791,1.2809026659,0.9997931106,0.0000180206,0.0175288101,0.0103187446
1520520706953177550,0.6101854288,-0.1218629455,1.2807738436,0.9997799670,-0.0003733883,0.0179505556,0.0108469179
1520520706961510550,0.6131227127,-0.1231806308,1.2805359885,0.9997689710,-0.0004518239,0.0182796823,0.0112983960
1520520706969844550,0.6161777829,-0.1246127024,1.2804353549,0.9997828836,-0.0003514390,0.0178737466,0.0107047311
1520520706978177550,0.6191515404,-0.1259444928,1.2801885941,0.9997752507,-0.0002444777,0.0181642963,0.0109291657
1520520706986510550,0.6222689931,-0.1273610870,1.2800030766,0.9997657748,0.0001700206,0.0185244989,0.0111897125
1520520706994843550,0.6252614507,-0.1286744407,1.2797872438,0.9997646852,0.0002817216,0.0188300948,0.0107667307
1520520707003177550,0.6283964297,-0.1299429922,1.2795208884,0.9997684792,0.0010441457,0.0187086438,0.0105775388
1520520707011510550,0.6317263599,-0.1315653463,1.2795632822,0.9997819771,0.0004907983,0.0181522009,0.0103080062
1520520707019843550,0.6349217544,-0.1329599415,1.2794194845,0.9997828174,0.0008803142,0.0182283829,0.0100632529
1520520707028177550,0.6380903756,-0.1343252789,1.2791853459,0.9997767368,0.0008104774,0.0185163041,0.0101472278
1520520707036510550,0.6415345723,-0.1359086843,1.2791163699,0.9997768911,0.0004589219,0.0182928204,0.0105513100
1520520707044844550,0.6449098160,-0.1373891610,1.2790451716,0.9997802111,0.0002414412,0.0182399560,0.0103332062
1520520707053177550,0.6483680321,-0.1388847604,1.2789785602,0.9997928516,0.0004854740,0.0179774626,0.0095304310
1520520707061510550,0.6517883532,-0.1404062273,1.2788614012,0.9997957817,0.0003355365,0.0180247300,0.0091318935
1520520707069844550,0.6552068854,-0.1418221654,1.2787682439,0.9997984801,0.0005686017,0.0181750544,0.0085054866
1520520707078177550,0.6588143883,-0.1434368367,1.2787591103,0.9997996268,0.0000835803,0.0181713451,0.0083965152
1520520707086510550,0.6623746707,-0.1449514114,1.2786746826,0.9998044401,0.0001151618,0.0182270992,0.0076707947
1520520707094844550,0.6658612032,-0.1462883195,1.2785800967,0.9998095231,0.0005867278,0.0183751272,0.0065519423
1520520707103177550,0.6696422708,-0.1480485705,1.2786323698,0.9998089563,0.0001901239,0.0184179524,0.0065417016
1520520707111510550,0.6734257786,-0.1495855287,1.2785947394,0.9998118532,0.0003776265,0.0184906690,0.0058489980
1520520707119843550,0.6770341169,-0.1510069974,1.2785641937,0.9998204272,0.0009064524,0.0183653587,0.0045831506
1520520707128177550,0.6808842404,-0.1525227957,1.2786115561,0.9998268608,0.0008795253,0.0181935439,0.0038039109
1520520707136510550,0.6846659902,-0.1540804448,1.2786588221,0.9998308974,0.0009500350,0.0181415916,0.0028559854
1520520707144843550,0.6886065536,-0.1555655764,1.2786695588,0.9998360377,0.0016740615,0.0179134690,0.0020500993
1520520707153177550,0.6925332304,-0.1570978789,1.2787355294,0.9998435560,0.0017774041,0.0175879660,0.0006065553
1520520707161510550,0.6966650648,-0.1587097428,1.2788556902,0.9998478710,0.0021791580,0.0173053181,-0.0001098654
1520520707169844550,0.7007349081,-0.1602921353,1.2789344134,0.9998502377,0.0021617199,0.0171544326,-0.0007446464
1520520707178177550,0.7048583269,-0.1619337258,1.2790319755,0.9998538043,0.0019920262,0.0169082013,-0.0015857748
1520520707186510550,0.7091288730,-0.1635471021,1.2790581350,0.9998566011,0.0022191802,0.0166799364,-0.0019058519
1520520707194844550,0.7135009695,-0.1653309095,1.2792971481,0.9998692912,0.0015224265,0.0158959616,-0.0025300371
1520520707203177550,0.7178082031,-0.1668544661,1.2793729241,0.9998808053,0.0014734132,0.0149502780,-0.0035627778
1520520707211510550,0.7222439255,-0.1682877509,1.2793538614,0.9998887233,0.0019909487,0.0142719442,-0.0038585887
1520520707219844550,0.7269120102,-0.1702303766,1.2796061416,0.9999058957,0.0005791216,0.0131930374,-0.0037159417
1520520707228177550,0.7313894842,-0.1717532570,1.2796856316,0.9999106589,0.0003734077,0.0128412764,-0.0036927452
1520520707236510550,0.7361163535,-0.1734296503,1.2798137028,0.9999213222,-0.0000860105,0.0120932431,-0.0033309922
1520520707244843550,0.7407993091,-0.1751256443,1.2799143753,0.9999311114,-0.0007008003,0.0111253574,-0.0036752776
1520520707253177550,0.7455468681,-0.1767514768,1.2800415854,0.9999334778,-0.0014612359,0.0108923360,-0.0035016929
1520520707261510550,0.7504242451,-0.1784171143,1.2801598153,0.9999395225,-0.0019656673,0.0102506679,-0.0034657421
1520520707269843550,0.7552973716,-0.1800153010,1.2801741311,0.9999434243,-0.0023973026,0.0098915321,-0.0030917250
1520520707278177550,0.7602872510,-0.1817210820,1.2801735613,0.9999459770,-0.0030381158,0.0096609572,-0.0023406764
1520520707286510550,0.7652787699,-0.1833520361,1.2802110753,0.9999472898,-0.0035225076,0.0093144503,-0.0025001278
1520520707294844550,0.7703832695,-0.1849527995,1.2801044327,0.9999499010,-0.0031329937,0.0093712785,-0.0015996757
1520520707303177550,0.7755402807,-0.1864995736,1.2799712987,0.9999548201,-0.0031452826,0.0088968963,-0.0011446084
1520520707311510550,0.7807803999,-0.1882774572,1.2799480127,0.9999532670,-0.0037015374,0.0089279635,-0.0002320738
1520520707319844550,0.7859566040,-0.1898565347,1.2797371632,0.9999561855,-0.0033943737,0.0087233253,-0.0000942202
1520520707328177550,0.7912875785,-0.1914743173,1.2794765214,0.9999576855,-0.0030727838,0.0086311612,0.0008296382
1520520707336510550,0.7967953400,-0.1931862498,1.2793537617,0.9999666341,-0.0026284550,0.0076965994,0.0007644210
1520520707344844550,0.8019457449,-0.1946539926,1.2790346044,0.9999665392,-0.0024403921,0.0077730104,0.0007384594
1520520707353177550,0.8074633458,-0.1963570966,1.2786620887,0.9999663647,-0.0018624699,0.0077108572,0.0020840717
1520520707361510550,0.8128778313,-0.1978932089,1.2782759620,0.9999653118,-0.0008201451,0.0078985011,0.0025131944
1520520707369843550,0.8182928369,-0.1994595605,1.2778085684,0.9999651958,0.0001198891,0.0077323926,0.0031309678
1520520707378177550,0.8235794819,-0.2010871570,1.2774587997,0.9999626406,0.0007636376,0.0079779251,0.0032383578
1520520707386510550,0.8291309475,-0.2026782180,1.2769639682,0.9999616477,0.0020148791,0.0076441921,0.0037695774
1520520707394843550,0.8346857258,-0.2044358476,1.2766927092,0.9999672841,0.0024669215,0.0068331210,0.0035571675
1520520707403177550,0.8399952403,-0.2058440827,1.2762335613,0.9999632810,0.0037627810,0.0069072702,0.0034011416
1520520707411510550,0.8453704263,-0.2076375100,1.2759509238,0.9999633631,0.0037324957,0.0067895270,0.0036391379
1520520707419844550,0.8506637037,-0.2092184672,1.2756075703,0.9999607392,0.0043086857,0.0068156637,0.0036745131
1520520707428177550,0.8561128701,-0.2109914612,1.2754204364,0.9999577267,0.0045637456,0.0067852101,0.0042045141
1520520707436510550,0.8617067332,-0.2125839068,1.2749525228,0.9999573891,0.0057532565,0.0055796256,0.0045812368
1520520707444844550,0.8670524383,-0.2143672959,1.2749058015,0.9999567166,0.0056245472,0.0056340849,0.0048152444
1520520707453177550,0.8721383261,-0.2159338202,1.2746807746,0.9999532480,0.0061832457,0.0057364408,0.0047288939
1520520707461510550,0.8776992651,-0.2174655826,1.2743549949,0.9999586887,0.0064114163,0.0042908609,0.0048065728
1520520707469844550,0.8830695652,-0.2191629384,1.2742219438,0.9999584172,0.0070246099,0.0034135262,0.0047081367
1520520707478177550,0.8881502085,-0.2207589753,1.2740650776,0.9999611306,0.0067918181,0.0030737313,0.0047075087
1520520707486510550,0.8936617686,-0.2223989766,1.2738407502,0.9999562921,0.0074750708,0.0015131653,0.0054080952
1520520707494843550,0.8988754607,-0.2241928816,1.2738763358,0.9999598379,0.0064198507,0.0010928741,0.0061574147
1520520707503177550,0.9041482302,-0.2257786807,1.2737188045,0.9999600072,0.0065710541,-0.0001221064,0.0060654975
1520520707511510550,0.9094382497,-0.2274635749,1.2736259665,0.9999559039,0.0068408528,-0.0012331364,0.0063144587
1520520707519843550,0.9145918846,-0.2292868281,1.2736627881,0.9999559354,0.0057083456,-0.0018861403,0.0072100292
1520520707528177550,0.9196882399,-0.2309086125,1.2736159181,0.9999561486,0.0054046604,-0.0029963262,0.0070365156
1520520707536510550,0.9247538649,-0.2327286828,1.2736879451,0.9999503830,0.0047532639,-0.0029230730,0.0082518882
1520520707544844550,0.9300928006,-0.2342678160,1.2734622985,0.9999431308,0.0050455002,-0.0046852150,0.0081441343
1520520707553177550,0.9347473950,-0.2357643040,1.2733008837,0.9999434481,0.0051856112,-0.0045717928,0.0080813822
1520520707561510550,0.9403253112,-0.2377545989,1.2732678797,0.9999217956,0.0047075850,-0.0058838043,0.0099810935
1520520707569844550,0.9452156609,-0.2394535759,1.2732172352,0.9999175677,0.0041349089,-0.0057405767,0.0107147587
1520520707578177550,0.9500725872,-0.2410813570,1.2730248861,0.9999086192,0.0048789733,-0.0058247146,0.0111813057
1520520707586510550,0.9551383848,-0.2428933591,1.2729843361,0.9998963089,0.0041483701,-0.0064566018,0.0121850241
1520520707594844550,0.9599187917,-0.2444136303,1.2727361613,0.9998922932,0.0046808632,-0.0068649485,0.0120981025
1520520707603177550,0.9648053983,-0.2462901886,1.2727344080,0.9998767704,0.0045540363,-0.0064279233,0.0135788981
1520520707611510550,0.9695791718,-0.2481281135,1.2726126760,0.9998593137,0.0049357012,-0.0063185394,0.0147332199
1520520707619843550,0.9741976466,-0.2497972752,1.2724903788,0.9998481719,0.0053004636,-0.0057130249,0.0155852333
1520520707628177550,0.9788198069,-0.2515780321,1.2722551028,0.9998327790,0.0060499892,-0.0056077960,0.0163206691
1520520707636510550,0.9836332626,-0.2534809930,1.2722612287,0.9998112650,0.0061030329,-0.0053244923,0.0176589131
1520520707644843550,0.9881886055,-0.2551461485,1.2718411578,0.9997863387,0.0075483140,-0.0052398022,0.0185160578
1520520707653177550,0.9926727317,-0.2569036349,1.2715930182,0.9997652694,0.0083056729,-0.0051189202,0.0193447278
1520520707661510550,0.9973640565,-0.2588482085,1.2713765518,0.9997256268,0.0087830562,-0.0052603508,0.0210679335
1520520707669844550,1.0017974177,-0.2605305532,1.2709861152,0.9996852316,0.0105879039,-0.0048528938,0.0222212402
1520520707678177550,1.0062544170,-0.2623319201,1.2707257446,0.9996466194,0.0112116580,-0.0045477280,0.0236696669
1520520707686510550,1.0109270237,-0.2642100792,1.2703891105,0.9995913592,0.0122097255,-0.0050592581,0.0253464210
1520520707694844550,1.0151065696,-0.2659738896,1.2702939847,0.9995633289,0.0128998368,-0.0041780470,0.0262543275
1520520707703177550,1.0196533255,-0.2680761507,1.2703327133,0.9995237913,0.0124102321,-0.0045790192,0.0278784753
1520520707711510550,1.0241053978,-0.2699894068,1.2702183659,0.9994746225,0.0128524788,-0.0047648579,0.0293698628
1520520707719844550,1.0283458921,-0.2718404762,1.2700342910,0.9994263256,0.0131697819,-0.0044149140,0.0308882668
1520520707728177550,1.0326734591,-0.2737622100,1.2699809178,0.9993727593,0.0133906587,-0.0042432055,0.0325080530
1520520707736510550,1.0370001873,-0.2756582487,1.2699190837,0.9993130106,0.0134952511,-0.0039760612,0.0342866740
1520520707744843550,1.0413117594,-0.2775584671,1.2699159578,0.9992642490,0.0136519176,-0.0047188196,0.0355291237
1520520707753177550,1.0455362858,-0.2794624867,1.2698310978,0.9991993605,0.0136744794,-0.0042300134,0.0373597842
1520520707761510550,1.0499961368,-0.2816446835,1.2701382819,0.9991420849,0.0121367721,-0.0045380553,0.0393344502
1520520707769843550,1.0538474509,-0.2832123361,1.2697272155,0.9990866419,0.0139702207,-0.0039207107,0.0401913284
1520520707778177550,1.0580114334,-0.2851788307,1.2698373393,0.9990497906,0.0131258038,-0.0038915897,0.0413773462
1520520707786510550,1.0622991870,-0.2874627222,1.2702087256,0.9989951041,0.0112261564,-0.0039970135,0.0432062415
1520520707794844550,1.0663187710,-0.2893623592,1.2701362100,0.9989404278,0.0113697458,-0.0039836282,0.0444171290
1520520707803177550,1.0704606613,-0.2913272001,1.2702316528,0.9988730828,0.0110223814,-0.0032814995,0.0460467515
1520520707811510550,1.0744711291,-0.2932367207,1.2702459180,0.9988142556,0.0106738529,-0.0027346882,0.0474201763
1520520707819844550,1.0785357141,-0.2952633823,1.2703716490,0.9987727919,0.0097773938,-0.0030813730,0.0484542865
1520520707828177550,1.0827440898,-0.2974448059,1.2705969694,0.9987092757,0.0089700371,-0.0030033845,0.0499029136
1520520707836510550,1.0866976259,-0.2993737282,1.2705391353,0.9986464646,0.0091411460,-0.0023296184,0.0511493013
1520520707844844550,1.0905539947,-0.3012660336,1.2704086931,0.9986070550,0.0090190944,-0.0018574684,0.0519533971
1520520707853177550,1.0944256937,-0.3032230903,1.2703110211,0.9985458552,0.0090303463,-0.0008429389,0.0531405443
1520520707861510550,1.0986872887,-0.3055506514,1.2706353822,0.9984793470,0.0074565168,-0.0009709179,0.0546118229
1520520707869843550,1.1028119905,-0.3078146203,1.2709563145,0.9984353827,0.0060977665,-0.0012279880,0.0555706392
1520520707878177550,1.1068666513,-0.3099194839,1.2709523212,0.9983606827,0.0058058801,-0.0008631639,0.0569341185
1520520707886510550,1.1107477518,-0.3120313052,1.2709392796,0.9982976615,0.0051254386,-0.0001576466,0.0580989158
1520520707894843550,1.1147392365,-0.3141221256,1.2709883075,0.9982396090,0.0046339473,0.0001516828,0.0591285592
1520520707903177550,1.1187000467,-0.3161406822,1.2708434012,0.9981604380,0.0049046122,0.0008985263,0.0604224919
1520520707911510550,1.1226340662,-0.3181225623,1.2707977695,0.9981002259,0.0052853769,0.0008608565,0.0613780323
1520520707919844550,1.1266852996,-0.3202154155,1.2707550787,0.9980110632,0.0051569196,0.0015063257,0.0628096716
1520520707928177550,1.1307630307,-0.3223247532,1.2708835303,0.9979477070,0.0048744089,0.0015897913,0.0638285742
1520520707936510550,1.1347641827,-0.3244007693,1.2709178257,0.9978748215,0.0047441123,0.0017792195,0.0649628228
1520520707944844550,1.1387975132,-0.3264593325,1.2708632826,0.9977832564,0.0049320469,0.0016092989,0.0663449945
1520520707953177550,1.1430182589,-0.3285891841,1.2711411638,0.9976985118,0.0045814277,0.0018885389,0.0676248736
1520520707961510550,1.1469968821,-0.3306374407,1.2711715838,0.9976122325,0.0048224809,0.0024402563,0.0688521783
1520520707969844550,1.1512159015,-0.3328607348,1.2713556749,0.9975362992,0.0041505879,0.0013028439,0.0700171904
1520520707978177550,1.1551680585,-0.3347420529,1.2712835486,0.9974322142,0.0051744670,0.0023728894,0.0713902816
1520520707986510550,1.1590503230,-0.3367291068,1.2712896180,0.9973516154,0.0056109625,0.0027675271,0.0724611147
1520520707994843550,1.1632221923,-0.3388886010,1.2714293297,0.9972241698,0.0057491756,0.0030617278,0.0741722862
1520520708003177550,1.1673454167,-0.3409250111,1.2715786541,0.9971381100,0.0059931013,0.0029351174,0.0753064228
1520520708011510550,1.1713758399,-0.3429931035,1.2716940801,0.9970308369,0.0062944938,0.0036281207,0.0766598093
1520520708019843550,1.1753812924,-0.3450595319,1.2718391327,0.9969348794,0.0065580927,0.0040782762,0.0778537426
1520520708028177550,1.1794260526,-0.3471258304,1.2720300271,0.9968566567,0.0064126209,0.0038380979,0.0788730197
1520520708036510550,1.1834650132,-0.3491682810,1.2722275955,0.9967318468,0.0068225545,0.0044961270,0.0803670531
1520520708044844550,1.1875182899,-0.3512854856,1.2725044624,0.9966042231,0.0070657417,0.0047733821,0.0818981848
1520520708053177550,1.1915413570,-0.3534432182,1.2727501765,0.9965156522,0.0068569552,0.0047591963,0.0829872708
1520520708061510550,1.1954876594,-0.3552797369,1.2730056478,0.9963769024,0.0076308814,0.0052379684,0.0845423072
1520520708069844550,1.1994333658,-0.3574955275,1.2733093770,0.9962519893,0.0072513682,0.0054069094,0.0860241638
1520520708078177550,1.2033937969,-0.3595164496,1.2736532689,0.9961365850,0.0075211233,0.0052657699,0.0873361798
1520520708086510550,1.2073792668,-0.3613944723,1.2740963001,0.9960008889,0.0085285011,0.0048442655,0.0888033052
1520520708094844550,1.2114283537,-0.3636955041,1.2748165699,0.9958946328,0.0073023805,0.0044331016,0.0901160541
1520520708103177550,1.2154425510,-0.3658163418,1.2753892814,0.9958081275,0.0075584361,0.0037555325,0.0910765569
1520520708111510550,1.2192006896,-0.3677021277,1.2756659149,0.9956343652,0.0081020460,0.0046679673,0.0928696816
1520520708119843550,1.2229386703,-0.3695659822,1.2761320684,0.9954731835,0.0089213996,0.0047176243,0.0945055216
1520520708128177550,1.2269933016,-0.3717735705,1.2769700997,0.9953652009,0.0071621907,0.0042404458,0.0958062551
1520520708136510550,1.2306248346,-0.3735876422,1.2773233017,0.9952012185,0.0093307433,0.0037064087,0.0973331103
1520520708144843550,1.2346969208,-0.3758609262,1.2782813851,0.9950425004,0.0070944467,0.0033636068,0.0991401904
1520520708153177550,1.2385623358,-0.3779757245,1.2789966596,0.9948920806,0.0072294813,0.0024587319,0.1006550402
1520520708161510550,1.2422767213,-0.3799305937,1.2797064964,0.9947687818,0.0083653112,0.0016599221,0.1017955643
1520520708169844550,1.2460041691,-0.3819249405,1.2804052466,0.9946568451,0.0093629409,0.0007324159,0.1028083622
1520520708178177550,1.2497342721,-0.3841339005,1.2812846675,0.9945167698,0.0084840586,0.0001893824,0.1042323339
1520520708186510550,1.2534577843,-0.3863464534,1.2822617385,0.9943506768,0.0078440290,-0.0006693299,0.1058525137
1520520708194844550,1.2571253027,-0.3884534734,1.2832208432,0.9941985664,0.0073028959,-0.0017338022,0.1072980532
1520520708203177550,1.2606701093,-0.3905848211,1.2840720077,0.9940631307,0.0069080283,-0.0026784773,0.1085522785
1520520708211510550,1.2642071790,-0.3927948213,1.2849658675,0.9939259180,0.0068562896,-0.0035739617,0.1097792673
1520520708219844550,1.2677829882,-0.3949140781,1.2859354998,0.9937752161,0.0062490956,-0.0045035310,0.1111372438
1520520708228177550,1.2712739827,-0.3970629738,1.2868659700,0.9936127567,0.0058844458,-0.0053962596,0.1125608433
1520520708236510550,1.2747843140,-0.3992513431,1.2879125311,0.9934635578,0.0052280035,-0.0062624571,0.1138578454
1520520708244843550,1.2782621399,-0.4014065202,1.2888933140,0.9932752628,0.0048329892,-0.0075449998,0.1154294915
1520520708253177550,1.2816647734,-0.4035419681,1.2898588912,0.9930983976,0.0044144687,-0.0085274353,0.1168904104
1520520708261510550,1.2851239324,-0.4056770135,1.2909611728,0.9929243139,0.0039357602,-0.0098733538,0.1182722854
1520520708269843550,1.2884007378,-0.4077886941,1.2919525529,0.9927568987,0.0037690700,-0.0110056479,0.1195759590
1520520708278177550,1.2917939373,-0.4098691768,1.2930227145,0.9925581821,0.0031583849,-0.0124682796,0.1210901393
1520520708286510550,1.2950665933,-0.4119905232,1.2940472289,0.9923787167,0.0028274572,-0.0138352402,0.1224135375
1520520708294844550,1.2982736227,-0.4140559545,1.2950902609,0.9921797874,0.0021154360,-0.0149689631,0.1238980410
1520520708303177550,1.3015167017,-0.4161096308,1.2961176991,0.9919828639,0.0016648328,-0.0162839906,0.1253078518
1520520708311510550,1.3046828580,-0.4180787785,1.2969772377,0.9917588644,0.0018820550,-0.0170301255,0.1269676636
1520520708319844550,1.3077791732,-0.4201106366,1.2980728354,0.9915751202,0.0011925596,-0.0183349522,0.1282231972
1520520708328177550,1.3109102918,-0.4222174157,1.2992876893,0.9913965910,0.0005916763,-0.0197700250,0.1293893172
